Campus	Department Name	Course Number	Course Name	Credits	Areas of Knowledge	Quarters Offered	Offered with	Prerequisites	Co-Requisites	Description
Bothell	BMATH	123	Precalculus II: Transcendental Functions	5	NW, QSR	A,W,Sp,S		BMATH122,,145-153MPT-AS,151,MPT-GS		Continuation of the study of functions. Explores exponential, logarithmic, trigonometric and inverse trigonometric functions. Emphasis will be placed on conceptual understanding, application, and symbolic manipulation skill throughout the course. Prerequisite: minimum grade of 2.5 in B MATH 122, a score of 145-153 on the MPT-AS assessment test, a score of 151 or higher on the MPT-GS assessment Offered: AWSpS.
Bothell	BMATH	127	LEARNING STRATEGIES IN MATHEMATICS	1		A,W,Sp,S			BMATH121,BMATH122,BMATH123	Sp S.
Bothell	BMATH	144	Calculus for the Life and Social Sciences	5	NW, QSR	A,W,Sp,S		BMATH123,154		Introduction to differential and integral calculus using real world applications drawn from life and social sciences, and business. Conceptual and algebraic definitions of continuity, limits, with an emphasis on polynomial, exponential, and logarithmic functions. Statement and applications of the fundamental theorem of calculus. Prerequisite: either a minimum grade of 2.0 in B MATH 123, or a score of 154-163 on the MPT-AS assessment test. Offered: AWSpS.
Bothell	BMATH	215	Statistics for Health Sciences	5	QSR					Provides an overview of basic concepts of statistics used in health sciences with opportunities to learn through experience with health-related data.
Bothell	BME	221	Statics	4				STMATH126,MATH126;BPHYS121,PHYS121		Applies vector analysis to equilibrium of rigid body systems and subsystems. Includes force and moment resultants, free body diagrams, internal forces, and friction. Analyzes basic structural and machine systems and components. Prerequisite: minimum grade of 2.0 in either STMATH 126 or MATH 126; minimum grade of 2.0 in either B PHYS 121 or PHYS 121.
Bothell	BME	222	Mechanics of Materials	4		W		BME221		Introduces deformations of solids in response to external loads and effects of deformations on stability and material behavior. Develops basic relationships among loads, stresses, and deflections of structural and machine elements such as rods, shafts, and beams. Includes laboratory. Prerequisite: minimum grade of 2.0 in B ME 221. Offered: W.
Bothell	BME	223	Dynamics	4		Sp		BME221		Kinematics of particles, systems of particles, and rigid bodies; moving reference frames; kinetics of particles, systems of particles, and rigid bodies; equilibrium, energy, linear momentum, angular momentum. Includes laboratory. Prerequisite: minimum grade of 2.0 in B ME 221. Offered: Sp.
Bothell	BME	293	Special Topics in Mechancial Engineering	1						Explores special topics in mechanical engineering.
Bothell	BME	301	Introductory Seminar for Mechanical Engineering	1		W				Reviews the mechanical engineering degree program at UW Bothell, emphasizing its unique features as well as relating its structure and intent to mechanical engineering as a profession. Credit/no-credit only. Offered: W.
Bothell	BME	315	Introducton to 3D Modeling, Design, and Analysis	5	VLPA	W		BME222		Design, representation, and analysis of three-dimensional objects using computational methods and computer-aided design (CAD
Bothell	BME	331	Thermodynamics	4				BCHEM143;BCHEM144;STMATH307;BPHYS121		First and Second Laws of thermodynamics, and their application in open and closed systems. Includes thermodynamic properties of substances, gas laws, entropy, power and refrigeration cycles. Prerequisite: minimum grade of 1.7 in B CHEM 143; B CHEM 144; STMATH 307; and B PHYS 121.
Bothell	BME	332	Fluid Mechanics	4		W		BME331;&&STMATH324		Introduction to fluid properties, hydrostatics, momentum transfer in internal and external fluid flow, analysis of fluid flow systems, and fluid dynamics. Prerequisite: minimum grade of 1.7 in B ME 331; and minimum grade of 1.7 in STMATH 324 Offered: W.
Bothell	BME	333	Heat Transfer	4		Sp		BME332		Introduction to heat transfer by conduction, natural and forced convection, radiation, heat transfer in internal and external flow, and heat exchangers. Prerequisite: minimum grade of 1.7 in B ME 332. Offered: Sp.
Bothell	BME	334	Thermal Fluids Lab	2		A		BME331;BME332;&&BME333		Weekly lab experiments designed to introduce students to the basics of experimentation, instrumentation, data collection and analysis, error analysis, report writing, and teamwork skills. Topics will include fluid mechanics and heat transfer. Prerequisite: minimum grade of 1.7 in B ME 331; minimum grade of 1.7 in B ME 332; and minimum grade of 1.7 in B ME 333 Offered: A.
Bothell	BME	341	Mechanical Systems Design I	4		W,Sp		BENGR320;&&BME223		Sp .
Bothell	BME	342	Mechanical Systems Design II	4		Sp,S		BME341		Analytical techniques are presented for the design and analysis of a variety of mechanical components including fasteners, welded joints, springs, bearings, clutches and brakes, shafts, and gears. Materials selection considerations included. Lubrication principles are introduced through bearing analysis. Prerequisite: minimum grade of 1.7 in B ME 341. Offered: SpS.
Bothell	BME	343	Mechanical Systems Design III	5				&&BME342&&BME315		Covers dynamic system modeling (mechanical, electrical, fluid, and thermos systems
Bothell	BME	345	Machining Fundamentals	4						Introduction to the principles and operations of metal removal processes emphasizing drilling, milling, lathe, sawing, and grinding processes. B ME 331 may be taken concurrently.
Bothell	BME	410	Electric Power and Machinery	5		A		&&STMATH126&&BPHYS122		Fundamentals of electrical circuits and components, and their application in motors, generators, and other machinery used in industrial applications. Includes laboratory. Prerequisite: minimum grade of 1.7 in both STMATH 126 and B PHYS 122. Offered: A.
Bothell	BME	431	Acoustical Engineering: Fundamentals	4				&&BENGR310&&BPHYS123		Covers underlying physics of diagnostic and therapeutic ultrasound systems and their physical effects. Estimates important ultrasound parameters using numerical simulations, algebraic techniques, and laboratory-based measurements. Prerequisite: minimum grade of 2.0 in both B ENGR 310 and B PHYS 123.
Bothell	BME	432	Acoustical Engineering: Medical Devices	4						Analysis of advanced applications of diagnostic and therapeutic ultrasound systems to rain and to peripheral tissue. Algebraic estimation of physical forces exerted by ultrasound and of associated biological responses. Literature review of ultrasound application to brain and peripheral tissue.
Bothell	BME	433	Advanced Thermal Fluids	4				MBME333;BME333		Explores advanced topics in thermodynamics, heat transfer, and fluid mechanics, including but not limited to HVAC, combustion, compressible fluid mechanics, advanced power generation, computational methods, and renewable energy. Prerequisite: Prerequisites: Minimum grade of 2.0 in B ME 333; recommended: B ME 333
Bothell	BME	435	Introduction to Heating, Ventilation, and Air Conditioning	4				BME333		Fundamentals of heating, ventilation, and air conditioning (HVAC
Bothell	BME	440	Mechanical Behavior of Materials	4		W,Sp		BME341		Sp .
Bothell	BME	450	Introduction to Ocean Engineering and Sciences	4	NW			MBENGR310		"Introduction to fundamental concepts of ocean sciences and engineering through project-based activities. Topics include Hydrostatistics, Hydrodynamics, Ocean Sensors, Underwater Acoustics, Sonar, Marine Geology, Ocean Vehicles, Marine Ecosystem, Marine Mammals, Energy, Pollution and Policy. Prerequisite: Minimum grade of 2.0 in  B ENGR 310 
"
Bothell	BME	460	Introduction to Mechatronics	4				BME343		Explores the multidisciplinary field of Mechatronics, involving a combination of mechanical engineering, electronics, computer engineering, and control engineering. Topics include review of basic programming languages; circuit fundamentals and their components; microcomputer architecture and applications; electro-mechanical actuators/sensors; Introduction of PC based control; smart materials and application to intelligent systems. Prerequisite: minimum grade of 2.0 in B ME 343; recommended: college-level computer programming course.
Bothell	BME	481	Engineering Professional Development I: The Citizen Engineer	5	I&S, DIV			&&STMATH126&&BPHYS121		Examines the responsibilities of the engineer in the ethical application of technology in diverse, interconnected, and global societies. Historical and contemporary cases are used to probe socio-cultural implications of engineering practice and the role of engineers in local, national, and global development. Prerequisite: minimum grade of 2.0 in both STMATH 126 and B PHYS 121.
Bothell	BME	482	Professional Engineer	5	I&S			BME481		Topics in the professional practice of engineering, including engineering economics; product development; project planning; leadership; management and organization; and legal and regulatory matters. Incorporates review for the Fundamentals of Engineering (FE
