Campus	Department Name	Course Number	Course Name	Credits	Areas of Knowledge	Quarters Offered	Offered with	Prerequisites	Co-Requisites	Description
Tacoma	THIST	440	Black Labor in America	5	I&S, DIV					Provides an overview and a detailed consideration of the contributions of the black working class to the making of America. Examines historic racial-economic barriers which have held back development of African-American communities, and the continuing causes and possible solutions to the economic crisis affecting black working people today.
Tacoma	THIST	441	Black Freedom Movement in Perspective	5	I&S, DIV					Explores the historical roots and present-day manifestations of movements against racial oppression and for empowerment in the African-American community, focusing heavily on the period since the 1950s. Includes films, music, and popular as well as academic literature.
Tacoma	THIST	442	History of African American Education	5	I&S					Explores the historical roots and present-day manifestations of movements against racial oppression and for empowerment in the African-American community, focusing heavily on the period since the 1950s. Sources include films, music, and popular as well as academic literature.
Tacoma	THIST	444	The Pacific Northwest	5	I&S					Examines the history and society of the Pacific Northwest - that region encompassing modern Washington, Oregon, Idaho, western Montana, British Columbia, and Alaska. Includes topics such as native peoples, exploration and settlement, natural resources, economic development, government, folk culture, ethnicity, and modern problems.
Tacoma	THIST	445	History of Tacoma	5	I&S					Surveys the history and fabric of Washington state's second largest urban center. Topics include early settlements, Tacoma as the Pacific terminus of the Northern Pacific Railroad, commercial and social currents, ethnic and political struggle as recurring forces, and the development of regional institutions, local governments, and locally based corporations. Emphasizes architecture, urban planning and growth, and the built environment of Tacoma.
Tacoma	THIST	451	Renaissance Europe	5	I&S					Development of Renaissance humanism and its influence on culture, politics, and society in fourteenth-, fifteenth-, and sixteenth-century Europe and beyond.
Tacoma	THIST	452	Art, Culture, and History of the Eternal City	1	VLPA/I&S					Uses Rome as a laboratory to understand the role of art, history, and urbanism in the development of Western culture. Addresses the many facets of the cultural development of Rome and Italy, including geography, history, urban design, art, and architecture. Research-based and includes extensive fieldwork.
Tacoma	THIST	456	North American Regions I&S	5	I&S					Examines the various regions of North America in comparative fashion. Topics may include the characteristics of the New England, Southern, frontier, Mississippi Valley, Canadian, Pacific Northwestern, and Southwestern regions of North America.
Tacoma	THIST	457	Anti-Semitism and the Holocaust	5	I&S					"Historical , cultural, psychological, philosophical, and artistic approaches to understanding the Holocaust, including an examination of the role of anti-Semitism, Nazism, eugenics, bureaucracy, technology, attitudes and participation of ""ordinary Germans,"" and the role of army and police units in its formation and execution. Explores implications of the Holocaust for contemporary life."
Tacoma	THIST	462	History of Vietnam	5	I&S					Examines Vietnamese history, culture, and society from the earliest days through the 1980s.
Tacoma	THIST	463	Premodern Japan	5	I&S					Explores how, from its prehistory to the 17th century, Japan has blended native traditions with continental Chinese influences to create its own civilization. Examines the political, economic, social, and intellectual factors that have shaped Japan in the premodern age. Provides a background to understanding the development of modern Japan.
Tacoma	THIST	464	Modern China	5	I&S					"Traces the 19th and 20th century Chinese experience through China's struggles to modernize, its revolutionary experience, and the establishment and continuation of communist rule. Examines China's transformation from imperial rule to ""People's Republic"" by exploring political and economic change, and social, cultural, and intellectual change in an historical framework."
Tacoma	THIST	465	Modern Japan	5	I&S					Traces the transformation of Japan from a feudal country under Tokugawa military rule in the 19th century to an economic super-power in the 20th century. In addition to historical and political issues, addresses social and cultural topics, as will the clash of traditional Japan with the modern, industrialized West.
Tacoma	THIST	466	Modern Korea	5	I&S					Traces Korea's transition from traditional Asian state to modern nation emerging on the world economic scene. Explores how, because of its geographic location, Korea has suffered chaotic change in the modern period. Examines Korean society, culture, and politics, looking at Korea's period as a Japanese colony, the division of Korea, the Korean war, and recent developments.
Tacoma	THIST	467	Siberia and the Russian Far East	5	I&S					Examines the geography and natural resources, peoples, history, literature, culture, and economic development of Siberia and the Russian Far East from their beginnings to the present day.
Tacoma	THIST	470	The Material World: Art and Artifacts	5	VLPA					Examines material culture created and used by humans to cope with the physical world. Employs interdisciplinary methods drawing from art history, historical archaeology, anthropology, and museum studies. Uses hands-on study of everyday objects as a means to understand the world around us. Prerequisite: any T HIST course.
